,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,weight,weight,weight,weight,weight,weight,weight,Unlabeled 1554,Unlabeled 1554,Unlabeled 1554,Unlabeled 1555,Unlabeled 1555,Unlabeled 1555,Unlabeled 1556,Unlabeled 1556,Unlabeled 1556,Unlabeled 1557,Unlabeled 1557,Unlabeled 1557,Unlabeled 1558,Unlabeled 1558,Unlabeled 1558,Unlabeled 1559,Unlabeled 1559,Unlabeled 1559,Unlabeled 1561,Unlabeled 1561,Unlabeled 1561,Unlabeled 1563,Unlabeled 1563,Unlabeled 1563,Unlabeled 1565,Unlabeled 1565,Unlabeled 1565,weight:Marker1,weight:Marker1,weight:Marker1,weight:Marker2,weight:Marker2,weight:Marker2,weight:Marker3,weight:Marker3,weight:Marker3
,ID,"1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","DFD50","DFD50","DFD50","DFD60","DFD60","DFD60","DFD70","DFD70","DFD70","DFD80","DFD80","DFD80","DFD90","DFD90","DFD90","DFDA0","DFDA0","DFDA0","DFE40","DFE40","DFE40","DFE60","DFE60","DFE60","DFE80","DFE80","DFE80","DFE00","DFE00","DFE00","DFDE0","DFDE0","DFDE0","DFD30","DFD30","DFD30"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1101,3.058333,0.612525,-0.670709,0.164162,-0.384725,0.168003,0.522937,-0.057046,1.784256,0.159751,-1.824132,1.778832,0.558588,-1.841367,1.641289,0.284175,-1.706403,1.584655,0.201434,-1.683790,1.520722,0.151921,-1.992893,1.517643,0.409247,-1.992594,,,,,,,,,,0.151350,0.493014,-0.048289,0.160115,0.552993,-0.040976,0.192543,0.522803,-0.081872
1102,3.061111,0.612151,-0.671240,0.162384,-0.385149,0.168365,0.522845,-0.057217,1.784296,0.159751,-1.824206,1.778810,0.558595,-1.841341,1.641293,0.284189,-1.706421,1.584675,0.201427,-1.683823,1.520700,0.151930,-1.992838,1.517626,0.409254,-1.992582,,,,,,,,,,0.151747,0.492894,-0.048534,0.160493,0.552845,-0.041026,0.192856,0.522795,-0.082090
1103,3.063889,0.611632,-0.671846,0.160883,-0.385546,0.168730,0.522762,-0.057398,1.784318,0.159763,-1.824218,1.778819,0.558589,-1.841393,1.641301,0.284172,-1.706423,1.584697,0.201427,-1.683852,1.520712,0.151928,-1.992883,1.517000,0.409542,-1.991840,,,,,,,,,,0.152126,0.492786,-0.048786,0.160887,0.552719,-0.041099,0.193178,0.522780,-0.082308
1104,3.066667,0.610970,-0.672781,0.159177,-0.385673,0.169084,0.522675,-0.057568,1.784311,0.159756,-1.824204,1.778865,0.558588,-1.841412,1.641281,0.284166,-1.706386,1.584653,0.201446,-1.683782,1.520679,0.151925,-1.992828,1.516987,0.409534,-1.991809,,,,,,,,,,0.152470,0.492682,-0.049005,0.161298,0.552578,-0.041152,0.193483,0.522764,-0.082548
1105,3.069444,0.610560,-0.673432,0.157408,-0.385913,0.169444,0.522590,-0.057741,1.784285,0.159745,-1.824178,1.778841,0.558585,-1.841383,1.641281,0.284187,-1.706392,1.584696,0.201428,-1.683856,1.520692,0.151936,-1.992851,1.517003,0.409541,-1.991834,,,,,,,,,,0.152858,0.492578,-0.049240,0.161689,0.552436,-0.041211,0.193783,0.522757,-0.082772
1106,3.072222,0.610015,-0.674194,0.156008,-0.386012,0.169805,0.522507,-0.057931,1.784297,0.159762,-1.824197,1.778831,0.558575,-1.841393,1.641327,0.284166,-1.706473,1.584649,0.201422,-1.683771,1.520674,0.151940,-1.992830,1.517625,0.409263,-1.992573,,,,,,,,,,0.153221,0.492469,-0.049482,0.162119,0.552312,-0.041326,0.194076,0.522739,-0.082986
1107,3.075000,0.609421,-0.675043,0.154329,-0.386142,0.170143,0.522419,-0.058084,1.784263,0.159774,-1.824129,1.778813,0.558596,-1.841379,1.641288,0.284171,-1.706397,1.584720,0.201419,-1.683884,1.520674,0.151937,-1.992810,1.517629,0.409258,-1.992592,,,,,,,,,,0.153561,0.492368,-0.049686,0.162503,0.552174,-0.041359,0.194365,0.522715,-0.083206
1108,3.077778,0.609164,-0.675677,0.152740,-0.386069,0.170484,0.522344,-0.058247,1.784315,0.159765,-1.824217,1.778815,0.558581,-1.841366,1.641311,0.284174,-1.706433,1.584689,0.201431,-1.683846,1.520667,0.151931,-1.992834,1.516997,0.409550,-1.991829,,,,,,,,,,0.153924,0.492273,-0.049881,0.162872,0.552065,-0.041418,0.194656,0.522696,-0.083442
1109,3.080556,0.608713,-0.676417,0.151407,-0.386011,0.170828,0.522269,-0.058427,1.784259,0.159780,-1.824117,1.778850,0.558598,-1.841403,1.641288,0.284180,-1.706405,1.584676,0.201436,-1.683826,1.520705,0.151927,-1.992881,1.517018,0.409527,-1.991858,,,,,,,,,,0.154274,0.492184,-0.050099,0.163275,0.551952,-0.041522,0.194936,0.522670,-0.083660
1110,3.083333,0.608434,-0.677062,0.149977,-0.385878,0.171152,0.522196,-0.058581,1.784276,0.159766,-1.824145,1.778835,0.558588,-1.841382,1.641301,0.284171,-1.706429,1.584683,0.201402,-1.683837,1.520689,0.151923,-1.992862,1.517612,0.409264,-1.992571,,,,,,,,,,0.154616,0.492091,-0.050283,0.163640,0.551851,-0.041589,0.195199,0.522645,-0.083869
1111,3.086111,0.607882,-0.678095,0.148526,-0.385495,0.171505,0.522126,-0.058742,1.784302,0.159757,-1.824202,1.778858,0.558579,-1.841443,1.641312,0.284184,-1.706450,1.584695,0.201424,-1.683849,1.520740,0.151918,-1.992935,1.517602,0.409274,-1.992538,,,,,,,,,,0.154962,0.492015,-0.050463,0.164077,0.551750,-0.041668,0.195476,0.522613,-0.084095
1112,3.088889,0.607143,-0.679281,0.147091,-0.385121,0.171841,0.522051,-0.058895,1.784299,0.159777,-1.824200,1.778808,0.558580,-1.841364,1.641300,0.284190,-1.706431,1.584683,0.201435,-1.683829,1.520663,0.151928,-1.992836,1.517003,0.409525,-1.991831,,,,,,,,,,0.155265,0.491939,-0.050627,0.164503,0.551641,-0.041725,0.195756,0.522573,-0.084334
1113,3.091667,0.606809,-0.680036,0.145774,-0.384815,0.172172,0.521978,-0.059064,1.784272,0.159760,-1.824154,1.778822,0.558589,-1.841395,1.641282,0.284175,-1.706402,1.584654,0.201422,-1.683799,1.520694,0.151919,-1.992851,1.517636,0.409247,-1.992597,,,,,,,,,,0.155615,0.491868,-0.050821,0.164891,0.551537,-0.041821,0.196009,0.522530,-0.084549
1114,3.094444,0.606467,-0.680800,0.144571,-0.384459,0.172495,0.521909,-0.059223,1.784272,0.159763,-1.824166,1.778832,0.558589,-1.841372,1.641310,0.284162,-1.706439,1.584683,0.201437,-1.683837,1.520689,0.151940,-1.992877,1.517632,0.409266,-1.992574,,,,,,,,,,0.155950,0.491793,-0.051001,0.165274,0.551451,-0.041912,0.196261,0.522483,-0.084757
1115,3.097222,0.606034,-0.681642,0.143587,-0.384018,0.172815,0.521844,-0.059379,1.784272,0.159760,-1.824162,1.778842,0.558589,-1.841413,1.641324,0.284166,-1.706469,1.584706,0.201438,-1.683858,1.520690,0.151942,-1.992827,1.517616,0.409262,-1.992562,,,,,,,,,,0.156245,0.491728,-0.051147,0.165661,0.551365,-0.042009,0.196538,0.522440,-0.084980
1116,3.100000,0.605712,-0.682580,0.142345,-0.383323,0.173133,0.521786,-0.059530,1.784327,0.159765,-1.824217,1.778875,0.558581,-1.841437,1.641295,0.284183,-1.706436,1.584664,0.201431,-1.683787,1.520665,0.151942,-1.992792,1.517638,0.409251,-1.992584,,,,,,,,,,0.156560,0.491680,-0.051282,0.166055,0.551276,-0.042100,0.196783,0.522402,-0.085209
1117,3.102778,0.605208,-0.683614,0.141163,-0.382712,0.173462,0.521720,-0.059675,1.784266,0.159774,-1.824153,1.778829,0.558601,-1.841383,1.641296,0.284183,-1.706414,1.584720,0.201417,-1.683857,1.520680,0.151937,-1.992840,1.517637,0.409256,-1.992616,,,,,,,,,,0.156883,0.491622,-0.051430,0.166476,0.551191,-0.042185,0.197027,0.522348,-0.085410
1118,3.105556,0.604736,-0.684462,0.139944,-0.382389,0.173765,0.521654,-0.059805,1.784316,0.159745,-1.824216,1.778826,0.558607,-1.841378,1.641308,0.284184,-1.706431,1.584680,0.201429,-1.683825,1.520677,0.151933,-1.992833,1.517621,0.409259,-1.992558,,,,,,,,,,0.157192,0.491567,-0.051585,0.166837,0.551101,-0.042231,0.197266,0.522294,-0.085599
1119,3.108333,0.604118,-0.685568,0.138998,-0.381730,0.174080,0.521591,-0.059945,1.784336,0.159751,-1.824258,1.778813,0.558582,-1.841369,1.641291,0.284178,-1.706411,1.584687,0.201430,-1.683840,1.520699,0.151919,-1.992883,1.516981,0.409532,-1.991816,,,,,,,,,,0.157472,0.491513,-0.051711,0.167258,0.551021,-0.042327,0.197511,0.522241,-0.085796
1120,3.111111,0.603652,-0.686597,0.137678,-0.381096,0.174389,0.521513,-0.060074,1.784308,0.159754,-1.824205,1.778817,0.558582,-1.841371,1.641281,0.284183,-1.706415,1.584664,0.201435,-1.683800,1.520706,0.151923,-1.992888,1.517643,0.409254,-1.992598,,,,,,,,,,0.157774,0.491452,-0.051833,0.167640,0.550913,-0.042373,0.197755,0.522174,-0.086016
1121,3.113889,0.603325,-0.687433,0.136826,-0.380412,0.174680,0.521439,-0.060197,1.784291,0.159774,-1.824198,1.778840,0.558590,-1.841402,1.641283,0.284183,-1.706400,1.584738,0.201400,-1.683903,1.520678,0.151943,-1.992815,1.517006,0.409528,-1.991847,,,,,,,,,,0.158057,0.491392,-0.051940,0.168006,0.550827,-0.042458,0.197977,0.522100,-0.086191
1122,3.116667,0.602909,-0.688269,0.136173,-0.379794,0.174973,0.521363,-0.060322,1.784290,0.159763,-1.824176,1.778852,0.558600,-1.841423,1.641283,0.284174,-1.706393,1.584656,0.201426,-1.683790,1.520712,0.151925,-1.992907,1.517034,0.409530,-1.991882,,,,,,,,,,0.158328,0.491329,-0.052048,0.168379,0.550740,-0.042556,0.198212,0.522018,-0.086361
1123,3.119444,0.602825,-0.688914,0.135266,-0.379082,0.175282,0.521281,-0.060457,1.784283,0.159762,-1.824164,1.778815,0.558592,-1.841367,1.641325,0.284164,-1.706464,1.584658,0.201423,-1.683794,1.520674,0.151938,-1.992824,1.517010,0.409532,-1.991848,,,,,,,,,,0.158656,0.491253,-0.052170,0.168753,0.550646,-0.042667,0.198436,0.521943,-0.086534
1124,3.122222,0.602486,-0.689703,0.134284,-0.378534,0.175558,0.521197,-0.060571,1.784284,0.159753,-1.824179,1.778892,0.558577,-1.841475,1.641292,0.284174,-1.706426,1.584706,0.201422,-1.683872,1.520674,0.151939,-1.992821,1.517588,0.409256,-1.992518,,,,,,,,,,0.158935,0.491180,-0.052284,0.169096,0.550549,-0.042729,0.198642,0.521864,-0.086699
1125,3.125000,0.601927,-0.690776,0.133057,-0.377900,0.175841,0.521109,-0.060670,1.784322,0.159750,-1.824224,1.778830,0.558583,-1.841398,1.641308,0.284169,-1.706427,1.584681,0.201427,-1.683847,1.520668,0.151940,-1.992831,1.517632,0.409270,-1.992576,,,,,,,,,,0.159193,0.491099,-0.052370,0.169465,0.550433,-0.042756,0.198865,0.521794,-0.086885
1126,3.127778,0.601775,-0.691348,0.132155,-0.377413,0.176107,0.521026,-0.060770,1.784331,0.159755,-1.824234,1.778888,0.558589,-1.841469,1.641319,0.284172,-1.706451,1.584699,0.201434,-1.683847,1.520704,0.151931,-1.992881,1.517020,0.409548,-1.991856,,,,,,,,,,0.159466,0.491018,-0.052460,0.169775,0.550335,-0.042810,0.199079,0.521725,-0.087039
1127,3.130556,0.601323,-0.692249,0.131062,-0.376862,0.176388,0.520930,-0.060851,1.784333,0.159743,-1.824234,1.778830,0.558601,-1.841377,1.641297,0.284179,-1.706416,1.584669,0.201435,-1.683827,1.520661,0.151945,-1.992816,1.517600,0.409249,-1.992532,,,,,,,,,,0.159743,0.490930,-0.052546,0.170131,0.550226,-0.042827,0.199290,0.521635,-0.087181
1128,3.133333,0.600847,-0.693129,0.130242,-0.376288,0.176665,0.520832,-0.060937,1.784299,0.159750,-1.824184,1.778849,0.558606,-1.841391,1.641277,0.284167,-1.706394,1.584667,0.201445,-1.683783,1.520725,0.151918,-1.992895,1.517604,0.409255,-1.992557,,,,,,,,,,0.159999,0.490843,-0.052621,0.170495,0.550107,-0.042882,0.199502,0.521546,-0.087309
1129,3.136111,0.600613,-0.693683,0.129390,-0.375933,0.176898,0.520741,-0.061022,1.784298,0.159762,-1.824188,1.778831,0.558586,-1.841375,1.641286,0.284169,-1.706394,1.584689,0.201433,-1.683844,1.520706,0.151925,-1.992872,1.517652,0.409253,-1.992629,,,,,,,,,,0.160238,0.490749,-0.052711,0.170772,0.550005,-0.042919,0.199683,0.521467,-0.087436
1130,3.138889,0.600445,-0.694198,0.128541,-0.375542,0.177162,0.520644,-0.061105,1.784302,0.159767,-1.824187,1.778847,0.558586,-1.841424,1.641333,0.284164,-1.706476,1.584714,0.201420,-1.683866,1.520706,0.151918,-1.992868,1.517630,0.409261,-1.992591,,,,,,,,,,0.160517,0.490659,-0.052798,0.171079,0.549890,-0.042961,0.199890,0.521382,-0.087555
1131,3.141667,0.600345,-0.694669,0.127772,-0.375094,0.177428,0.520543,-0.061188,1.784303,0.159757,-1.824211,1.778862,0.558597,-1.841447,1.641292,0.284171,-1.706415,1.584729,0.201408,-1.683911,1.520701,0.151934,-1.992887,1.517643,0.409250,-1.992597,,,,,,,,,,0.160789,0.490558,-0.052868,0.171383,0.549776,-0.043009,0.200112,0.521296,-0.087686
1132,3.144444,0.600003,-0.695350,0.126956,-0.374658,0.177674,0.520429,-0.061247,1.784305,0.159749,-1.824210,1.778836,0.558578,-1.841402,1.641286,0.284176,-1.706400,1.584681,0.201425,-1.683815,1.520714,0.151930,-1.992895,1.517618,0.409258,-1.992546,,,,,,,,,,0.161022,0.490454,-0.052916,0.171693,0.549630,-0.043038,0.200308,0.521204,-0.087788
1133,3.147222,0.599837,-0.695730,0.126154,-0.374487,0.177907,0.520309,-0.061298,1.784296,0.159768,-1.824185,1.778872,0.558583,-1.841440,1.641324,0.284166,-1.706463,1.584691,0.201429,-1.683856,1.520675,0.151939,-1.992816,1.517634,0.409261,-1.992596,,,,,,,,,,0.161266,0.490340,-0.052975,0.171953,0.549477,-0.043049,0.200501,0.521110,-0.087871
1134,3.150000,0.599536,-0.696321,0.125206,-0.374188,0.178145,0.520200,-0.061334,1.784270,0.159761,-1.824155,1.778839,0.558595,-1.841388,1.641296,0.284174,-1.706406,1.584680,0.201431,-1.683827,1.520682,0.151942,-1.992828,1.517613,0.409264,-1.992554,,,,,,,,,,0.161511,0.490222,-0.053028,0.172242,0.549359,-0.043031,0.200681,0.521018,-0.087942
1135,3.152778,0.599460,-0.696726,0.124502,-0.373793,0.178389,0.520074,-0.061371,1.784322,0.159754,-1.824225,1.778842,0.558609,-1.841414,1.641319,0.284172,-1.706453,1.584704,0.201418,-1.683852,1.520666,0.151940,-1.992830,1.517641,0.409251,-1.992610,,,,,,,,,,0.161763,0.490087,-0.053059,0.172528,0.549224,-0.043046,0.200876,0.520911,-0.088009
1136,3.155556,0.599394,-0.696965,0.124058,-0.373599,0.178623,0.519951,-0.061408,1.784326,0.159753,-1.824214,1.778866,0.558599,-1.841438,1.641296,0.284179,-1.706423,1.584679,0.201428,-1.683817,1.520711,0.151935,-1.992880,1.517621,0.409268,-1.992584,,,,,,,,,,0.161996,0.489963,-0.053087,0.172780,0.549085,-0.043063,0.201092,0.520804,-0.088075
1137,3.158333,0.599390,-0.697100,0.123658,-0.373486,0.178837,0.519833,-0.061438,1.784306,0.159743,-1.824217,1.778869,0.558583,-1.841455,1.641304,0.284182,-1.706427,1.584697,0.201427,-1.683852,1.520701,0.151927,-1.992861,1.517624,0.409258,-1.992569,,,,,,,,,,0.162221,0.489842,-0.053119,0.172998,0.548964,-0.043064,0.201293,0.520693,-0.088131
1138,3.161111,0.598918,-0.697652,0.123259,-0.373345,0.179061,0.519707,-0.061479,1.784316,0.159758,-1.824209,1.778859,0.558590,-1.841403,1.641299,0.284180,-1.706414,1.584689,0.201417,-1.683838,1.520664,0.151937,-1.992828,1.517638,0.409249,-1.992586,,,,,,,,,,0.162417,0.489705,-0.053173,0.173283,0.548841,-0.043083,0.201484,0.520575,-0.088180
1139,3.163889,0.599082,-0.697820,0.122608,-0.372982,0.179295,0.519584,-0.061515,1.784279,0.159753,-1.824159,1.778839,0.558584,-1.841394,1.641306,0.284173,-1.706429,1.584665,0.201427,-1.683790,1.520691,0.151936,-1.992855,1.517653,0.409263,-1.992596,,,,,,,,,,0.162682,0.489573,-0.053203,0.173531,0.548715,-0.043097,0.201674,0.520466,-0.088245
1140,3.166667,0.599160,-0.698141,0.122258,-0.372371,0.179542,0.519467,-0.061549,1.784304,0.159760,-1.824182,1.778859,0.558583,-1.841410,1.641300,0.284175,-1.706434,1.584657,0.201431,-1.683799,1.520715,0.151921,-1.992894,1.517632,0.409259,-1.992610,,,,,,,,,,0.162941,0.489473,-0.053206,0.173820,0.548579,-0.043150,0.201864,0.520349,-0.088291
1141,3.169444,0.602690,-0.696878,0.120709,-0.369533,0.179876,0.519270,-0.061440,1.784294,0.159765,-1.824185,1.778846,0.558592,-1.841406,1.641338,0.284167,-1.706476,1.584663,0.201440,-1.683802,1.520721,0.151919,-1.992907,1.517002,0.409531,-1.991829,,,,,,,,,,0.163493,0.489143,-0.052852,0.174068,0.548442,-0.043132,0.202067,0.520224,-0.088338
1142,3.172222,0.602705,-0.697129,0.119979,-0.369273,0.180093,0.519129,-0.061440,1.784297,0.159755,-1.824181,1.778802,0.558590,-1.841343,1.641321,0.284168,-1.706451,1.584702,0.201407,-1.683853,1.520689,0.151931,-1.992843,1.517658,0.409256,-1.992628,,,,,,,,,,0.163728,0.489002,-0.052847,0.174296,0.548283,-0.043092,0.202254,0.520102,-0.088381
1143,3.175000,0.602701,-0.697380,0.119749,-0.368881,0.180327,0.518992,-0.061452,1.784296,0.159754,-1.824185,1.778885,0.558599,-1.841452,1.641332,0.284172,-1.706467,1.584715,0.201425,-1.683882,1.520688,0.151920,-1.992849,1.517622,0.409260,-1.992554,,,,,,,,,,0.163965,0.488868,-0.052842,0.174559,0.548148,-0.043105,0.202457,0.519959,-0.088410
1144,3.177778,0.602840,-0.697622,0.119444,-0.368294,0.180550,0.518858,-0.061463,1.784272,0.159757,-1.824146,1.778857,0.558587,-1.841416,1.641307,0.284175,-1.706428,1.584691,0.201425,-1.683855,1.520697,0.151941,-1.992855,1.517011,0.409535,-1.991854,,,,,,,,,,0.164208,0.488738,-0.052829,0.174814,0.548022,-0.043124,0.202629,0.519814,-0.088436
1145,3.180556,0.603013,-0.697795,0.119260,-0.367744,0.180760,0.518729,-0.061456,1.784273,0.159764,-1.824160,1.778840,0.558592,-1.841398,1.641287,0.284181,-1.706395,1.584679,0.201416,-1.683849,1.520722,0.151915,-1.992886,1.517609,0.409247,-1.992567,,,,,,,,,,0.164431,0.488621,-0.052787,0.175035,0.547901,-0.043113,0.202815,0.519664,-0.088468
1146,3.183333,0.603088,-0.698075,0.119361,-0.367055,0.180992,0.518591,-0.061459,1.784272,0.159753,-1.824156,1.778861,0.558597,-1.841439,1.641306,0.284172,-1.706436,1.584661,0.201429,-1.683791,1.520694,0.151934,-1.992860,1.517001,0.409532,-1.991820,,,,,,,,,,0.164656,0.488499,-0.052741,0.175296,0.547785,-0.043132,0.203025,0.519487,-0.088504
1147,3.186111,0.603142,-0.698235,0.119695,-0.366553,0.181226,0.518457,-0.061460,1.784309,0.159755,-1.824218,1.778827,0.558594,-1.841380,1.641288,0.284176,-1.706399,1.584679,0.201425,-1.683829,1.520708,0.151922,-1.992860,1.517636,0.409253,-1.992598,,,,,,,,,,0.164873,0.488382,-0.052697,0.175551,0.547669,-0.043163,0.203253,0.519320,-0.088520
1148,3.188889,0.603422,-0.698406,0.119730,-0.365754,0.181451,0.518335,-0.061457,1.784279,0.159757,-1.824156,1.778809,0.558587,-1.841338,1.641273,0.284171,-1.706392,1.584660,0.201432,-1.683773,1.520698,0.151928,-1.992870,1.517657,0.409243,-1.992612,,,,,,,,,,0.165113,0.488267,-0.052646,0.175805,0.547574,-0.043192,0.203433,0.519163,-0.088533
1149,3.191667,0.603715,-0.698433,0.119855,-0.365177,0.181673,0.518198,-0.061449,1.784252,0.159760,-1.824119,1.778830,0.558592,-1.841383,1.641336,0.284169,-1.706465,1.584667,0.201427,-1.683795,1.520698,0.151931,-1.992869,1.517647,0.409260,-1.992624,,,,,,,,,,0.165351,0.488153,-0.052593,0.176036,0.547441,-0.043216,0.203632,0.519001,-0.088539
1150,3.194444,0.603662,-0.698748,0.119947,-0.364632,0.181892,0.518060,-0.061435,1.784312,0.159754,-1.824221,1.778840,0.558589,-1.841396,1.641284,0.284186,-1.706412,1.584680,0.201423,-1.683834,1.520700,0.151937,-1.992844,1.517672,0.409236,-1.992669,,,,,,,,,,0.165560,0.488035,-0.052544,0.176292,0.547314,-0.043221,0.203825,0.518832,-0.088539
1151,3.197222,0.603870,-0.698803,0.120544,-0.363983,0.182119,0.517906,-0.061418,1.784285,0.159757,-1.824172,1.778825,0.558583,-1.841382,1.641299,0.284163,-1.706429,1.584669,0.201440,-1.683823,1.520665,0.151932,-1.992811,1.517645,0.409260,-1.992602,,,,,,,,,,0.165776,0.487902,-0.052468,0.176531,0.547198,-0.043248,0.204051,0.518620,-0.088538
1152,3.200000,0.604010,-0.699038,0.120855,-0.363198,0.182367,0.517758,-0.061400,1.784314,0.159756,-1.824217,1.778852,0.558586,-1.841445,1.641328,0.284172,-1.706468,1.584711,0.201411,-1.683862,1.520668,0.151934,-1.992808,1.517006,0.409536,-1.991843,,,,,,,,,,0.166007,0.487759,-0.052386,0.176815,0.547082,-0.043272,0.204278,0.518433,-0.088542
1153,3.202778,0.604228,-0.699109,0.121143,-0.362600,0.182586,0.517617,-0.061385,1.784309,0.159746,-1.824215,1.778854,0.558590,-1.841419,1.641303,0.284173,-1.706444,1.584696,0.201421,-1.683853,1.520709,0.151922,-1.992859,1.517026,0.409536,-1.991878,,,,,,,,,,0.166221,0.487628,-0.052316,0.177046,0.546967,-0.043285,0.204491,0.518257,-0.088553
1154,3.205556,0.604516,-0.698996,0.121535,-0.362207,0.182794,0.517481,-0.061360,1.784298,0.159766,-1.824203,1.778807,0.558594,-1.841340,1.641304,0.284164,-1.706442,1.584691,0.201431,-1.683847,1.520696,0.151923,-1.992853,1.517666,0.409259,-1.992662,,,,,,,,,,0.166443,0.487502,-0.052263,0.177250,0.546862,-0.043292,0.204690,0.518080,-0.088525
1155,3.208333,0.604582,-0.699182,0.122033,-0.361571,0.183026,0.517342,-0.061349,1.784255,0.159757,-1.824122,1.778807,0.558596,-1.841349,1.641315,0.284162,-1.706458,1.584692,0.201429,-1.683846,1.520693,0.151914,-1.992892,1.517030,0.409537,-1.991873,,,,,,,,,,0.166652,0.487374,-0.052195,0.177521,0.546747,-0.043340,0.204906,0.517904,-0.088512
1156,3.211111,0.604934,-0.699193,0.122597,-0.360768,0.183237,0.517197,-0.061315,1.784301,0.159758,-1.824190,1.778814,0.558601,-1.841346,1.641302,0.284179,-1.706417,1.584680,0.201434,-1.683816,1.520692,0.151917,-1.992864,1.517664,0.409242,-1.992656,,,,,,,,,,0.166863,0.487243,-0.052094,0.177748,0.546645,-0.043362,0.205101,0.517702,-0.088488
1157,3.213889,0.605096,-0.699167,0.123348,-0.360291,0.183445,0.517046,-0.061286,1.784297,0.159749,-1.824175,1.778866,0.558579,-1.841421,1.641294,0.284173,-1.706424,1.584687,0.201432,-1.683812,1.520722,0.151908,-1.992925,1.517015,0.409546,-1.991828,,,,,,,,,,0.167061,0.487118,-0.052020,0.177958,0.546534,-0.043378,0.205316,0.517487,-0.088461
1158,3.216667,0.604732,-0.699570,0.123435,-0.360089,0.183657,0.516892,-0.061234,1.784290,0.159764,-1.824184,1.778886,0.558588,-1.841456,1.641333,0.284175,-1.706469,1.584703,0.201439,-1.683865,1.520696,0.151917,-1.992871,1.517657,0.409248,-1.992619,,,,,,,,,,0.167244,0.486992,-0.051959,0.178199,0.546386,-0.043310,0.205529,0.517299,-0.088432
1159,3.219444,0.604937,-0.699495,0.123712,-0.359795,0.183861,0.516733,-0.061181,1.784268,0.159768,-1.824136,1.778845,0.558599,-1.841388,1.641294,0.284172,-1.706402,1.584676,0.201424,-1.683838,1.520706,0.151921,-1.992893,1.517626,0.409264,-1.992573,,,,,,,,,,0.167452,0.486851,-0.051873,0.178397,0.546229,-0.043284,0.205734,0.517119,-0.088385
1160,3.222222,0.605240,-0.699314,0.124173,-0.359481,0.184069,0.516573,-0.061127,1.784293,0.159767,-1.824187,1.778841,0.558600,-1.841405,1.641334,0.284170,-1.706452,1.584698,0.201428,-1.683854,1.520693,0.151926,-1.992859,1.517657,0.409266,-1.992618,,,,,,,,,,0.167668,0.486703,-0.051786,0.178598,0.546087,-0.043274,0.205942,0.516930,-0.088322
1161,3.225000,0.605337,-0.699149,0.124840,-0.359406,0.184273,0.516413,-0.061066,1.784306,0.159757,-1.824195,1.778870,0.558592,-1.841439,1.641303,0.284179,-1.706409,1.584702,0.201423,-1.683856,1.520707,0.151925,-1.992858,1.517638,0.409251,-1.992617,,,,,,,,,,0.167859,0.486558,-0.051703,0.178794,0.545944,-0.043255,0.206165,0.516738,-0.088240
1162,3.227778,0.605401,-0.699082,0.125416,-0.359228,0.184475,0.516242,-0.061002,1.784295,0.159766,-1.824170,1.778830,0.558604,-1.841383,1.641302,0.284164,-1.706443,1.584713,0.201428,-1.683859,1.520705,0.151931,-1.992891,1.517660,0.409247,-1.992618,,,,,,,,,,0.168053,0.486399,-0.051621,0.178996,0.545801,-0.043222,0.206376,0.516525,-0.088162
1163,3.230556,0.601831,-0.700609,0.126888,-0.361725,0.184550,0.516137,-0.061048,1.784289,0.159753,-1.824196,1.778859,0.558587,-1.841424,1.641270,0.284174,-1.706389,1.584702,0.201430,-1.683828,1.520701,0.151927,-1.992868,1.517663,0.409248,-1.992643,,,,,,,,,,0.167890,0.486410,-0.051888,0.179186,0.545660,-0.043170,0.206575,0.516341,-0.088087
1164,3.233333,0.602102,-0.700375,0.127311,-0.361580,0.184719,0.515970,-0.060977,1.784280,0.159760,-1.824174,1.778889,0.558598,-1.841442,1.641297,0.284167,-1.706419,1.584664,0.201437,-1.683839,1.520681,0.151930,-1.992846,1.517652,0.409257,-1.992598,,,,,,,,,,0.168059,0.486239,-0.051790,0.179334,0.545520,-0.043124,0.206762,0.516151,-0.088018
