,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,weight,weight,weight,weight,weight,weight,weight,Unlabeled 1599,Unlabeled 1599,Unlabeled 1599,Unlabeled 1600,Unlabeled 1600,Unlabeled 1600,Unlabeled 1601,Unlabeled 1601,Unlabeled 1601,Unlabeled 1602,Unlabeled 1602,Unlabeled 1602,Unlabeled 1603,Unlabeled 1603,Unlabeled 1603,Unlabeled 1604,Unlabeled 1604,Unlabeled 1604,Unlabeled 1605,Unlabeled 1605,Unlabeled 1605,Unlabeled 1606,Unlabeled 1606,Unlabeled 1606,Unlabeled 1607,Unlabeled 1607,Unlabeled 1607,Unlabeled 1608,Unlabeled 1608,Unlabeled 1608,Unlabeled 1609,Unlabeled 1609,Unlabeled 1609,Unlabeled 1610,Unlabeled 1610,Unlabeled 1610,Unlabeled 1611,Unlabeled 1611,Unlabeled 1611,Unlabeled 1612,Unlabeled 1612,Unlabeled 1612
,ID,"1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","DFCB0","DFCB0","DFCB0","E0510","E0510","E0510","E0570","E0570","E0570","E05C0","E05C0","E05C0","E05F0","E05F0","E05F0","E0680","E0680","E0680","E06A0","E06A0","E06A0","E06B0","E06B0","E06B0","E0730","E0730","E0730","E0740","E0740","E0740","E07A0","E07A0","E07A0","E07B0","E07B0","E07B0","E07C0","E07C0","E07C0","E0950","E0950","E0950"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
303,0.841667,,,,,,,,0.092889,0.289920,-0.153977,-0.185217,0.420041,-0.013138,-0.189975,0.422577,0.242460,0.357393,0.423262,0.253780,0.084977,0.286998,0.391802,0.197892,0.296600,0.129387,0.236903,0.297330,0.106532,-0.059603,0.293454,0.119506,-0.041368,0.293505,0.088129,0.077673,0.552937,0.396096,0.212417,0.696031,0.125000,-0.041919,0.691811,0.119703,0.093041,0.547004,-0.152137,0.362615,0.424500,-0.006176
304,0.844444,,,,,,,,0.092895,0.289917,-0.153980,-0.185219,0.420045,-0.013141,-0.189976,0.422574,0.242464,0.357388,0.423268,0.253780,0.084974,0.286998,0.391805,0.197892,0.296598,0.129387,0.236902,0.297328,0.106532,-0.059603,0.293453,0.119508,-0.041366,0.293508,0.088126,0.077674,0.552931,0.396096,0.212411,0.696028,0.124998,-0.041918,0.691809,0.119704,0.093053,0.547005,-0.152130,0.362614,0.424501,-0.006181
305,0.847222,,,,,,,,0.092906,0.289913,-0.153980,-0.185217,0.420047,-0.013147,-0.189976,0.422574,0.242469,0.357387,0.423268,0.253778,0.084964,0.287004,0.391801,0.197895,0.296598,0.129388,0.236903,0.297329,0.106532,-0.059602,0.293454,0.119505,-0.041365,0.293510,0.088132,0.077685,0.552931,0.396101,0.212411,0.696028,0.124993,-0.041919,0.691808,0.119705,0.093040,0.546988,-0.152140,0.362613,0.424503,-0.006178
306,0.850000,,,,,,,,0.092912,0.289916,-0.153983,-0.185214,0.420047,-0.013153,-0.189981,0.422576,0.242475,0.357381,0.423270,0.253782,0.084959,0.287011,0.391803,0.197892,0.296598,0.129382,0.236904,0.297328,0.106534,-0.059603,0.293453,0.119506,-0.041365,0.293510,0.088128,0.077678,0.552921,0.396101,0.212408,0.696028,0.124995,-0.041920,0.691809,0.119707,0.093040,0.546987,-0.152135,0.362614,0.424499,-0.006183
307,0.852778,,,,,,,,0.092916,0.289923,-0.153985,-0.185209,0.420048,-0.013153,-0.189986,0.422580,0.242480,0.357382,0.423269,0.253782,0.084955,0.287017,0.391797,0.197891,0.296599,0.129386,0.236904,0.297330,0.106534,-0.059603,0.293455,0.119506,-0.041363,0.293510,0.088127,0.077688,0.552925,0.396109,0.212409,0.696030,0.124992,-0.041926,0.691807,0.119706,0.093050,0.546992,-0.152127,0.362624,0.424497,-0.006189
308,0.855556,,,,,,,,0.092921,0.289930,-0.153987,-0.185209,0.420050,-0.013151,-0.189987,0.422581,0.242483,0.357383,0.423268,0.253777,0.084955,0.287017,0.391799,0.197892,0.296598,0.129387,0.236901,0.297329,0.106534,-0.059896,0.293410,0.119200,-0.041367,0.293502,0.088127,0.077676,0.552925,0.396100,0.212411,0.696030,0.124988,-0.041927,0.691809,0.119707,0.093039,0.546991,-0.152132,0.362630,0.424494,-0.006194
309,0.858333,,,,,,,,0.092915,0.289934,-0.153983,-0.185202,0.420053,-0.013143,-0.189986,0.422582,0.242477,0.357381,0.423265,0.253772,0.084956,0.287011,0.391798,0.197894,0.296597,0.129385,0.236901,0.297327,0.106536,-0.059602,0.293450,0.119510,-0.041370,0.293510,0.088127,0.077667,0.552930,0.396105,0.212411,0.696029,0.124988,-0.041927,0.691808,0.119708,0.093051,0.547002,-0.152128,0.362626,0.424488,-0.006180
310,0.861111,,,,,,,,0.092911,0.289934,-0.153984,-0.185201,0.420056,-0.013135,-0.189987,0.422579,0.242472,0.357380,0.423266,0.253769,0.084964,0.287002,0.391801,0.197891,0.296597,0.129382,0.236906,0.297354,0.106566,-0.059604,0.293452,0.119508,-0.041366,0.293507,0.088129,0.077662,0.552936,0.396096,0.212412,0.696028,0.124989,-0.041921,0.691808,0.119711,0.093060,0.547007,-0.152128,0.362629,0.424485,-0.006183
311,0.863889,,,,,,,,0.092900,0.289931,-0.153982,-0.185204,0.420058,-0.013123,-0.189986,0.422579,0.242467,0.357379,0.423262,0.253764,0.084971,0.286996,0.391801,0.197891,0.296597,0.129383,0.236902,0.297328,0.106528,-0.059603,0.293454,0.119512,-0.041367,0.293509,0.088130,0.077657,0.552933,0.396092,0.212411,0.696028,0.124990,-0.041922,0.691808,0.119710,0.093059,0.547006,-0.152132,0.362631,0.424485,-0.006179
312,0.866667,,,,,,,,0.092899,0.289928,-0.153979,-0.185205,0.420057,-0.013120,-0.189985,0.422582,0.242460,0.357380,0.423266,0.253763,0.084976,0.286996,0.391802,0.197892,0.296595,0.129384,0.236901,0.297326,0.106532,-0.059605,0.293455,0.119505,-0.041373,0.293509,0.088129,0.077654,0.552928,0.396092,0.212408,0.696027,0.124990,-0.041915,0.691807,0.119707,0.093064,0.547000,-0.152132,0.362630,0.424486,-0.006178
313,0.869444,,,,,,,,0.092894,0.289926,-0.153982,-0.185205,0.420051,-0.013118,-0.189983,0.422581,0.242461,0.357383,0.423267,0.253768,0.084977,0.287003,0.391801,0.197891,0.296597,0.129384,0.236901,0.297329,0.106534,-0.059605,0.293454,0.119504,-0.041366,0.293509,0.088129,0.077660,0.552921,0.396093,0.212409,0.696027,0.124992,-0.041907,0.691807,0.119708,0.093062,0.546994,-0.152128,0.362631,0.424493,-0.006189
314,0.872222,,,,,,,,0.092894,0.289927,-0.153986,-0.185211,0.420044,-0.013125,-0.189984,0.422587,0.242460,0.357384,0.423269,0.253776,0.084970,0.287014,0.391803,0.197892,0.296598,0.129386,0.236900,0.297329,0.106533,-0.059898,0.293414,0.119203,-0.041367,0.293505,0.088129,0.077665,0.552916,0.396096,0.212407,0.696028,0.124995,-0.041904,0.691809,0.119704,0.093057,0.546990,-0.152129,0.362623,0.424495,-0.006190
315,0.875000,,,,,,,,0.092898,0.289927,-0.153984,-0.185217,0.420042,-0.013125,-0.189980,0.422586,0.242453,0.357386,0.423268,0.253782,0.084966,0.287021,0.391798,0.197894,0.296597,0.129385,0.236905,0.297352,0.106570,-0.059605,0.293454,0.119507,-0.041370,0.293506,0.088129,0.077673,0.552922,0.396100,0.212411,0.696028,0.124998,-0.041906,0.691808,0.119702,0.093042,0.546985,-0.152134,0.362618,0.424500,-0.006193
316,0.877778,,,,,,,,0.092898,0.289931,-0.153986,-0.185221,0.420041,-0.013126,-0.189976,0.422588,0.242452,0.357388,0.423262,0.253777,0.084964,0.287020,0.391796,0.197893,0.296598,0.129386,0.236901,0.297325,0.106534,-0.059602,0.293452,0.119505,-0.041363,0.293508,0.088125,0.077686,0.552931,0.396109,0.212416,0.696029,0.124997,-0.041910,0.691809,0.119703,0.093036,0.546988,-0.152131,0.362612,0.424499,-0.006193
317,0.880556,,,,,,,,0.092899,0.289930,-0.153986,-0.185216,0.420041,-0.013123,-0.189974,0.422585,0.242450,0.357392,0.423263,0.253784,0.084959,0.287018,0.391797,0.197894,0.296598,0.129384,0.236903,0.297331,0.106537,-0.059896,0.293413,0.119202,-0.041360,0.293510,0.088125,0.077694,0.552939,0.396108,0.212418,0.696028,0.124996,-0.041915,0.691808,0.119703,0.093039,0.547001,-0.152127,0.362605,0.424497,-0.006190
318,0.883333,,,,,,,,0.092895,0.289923,-0.153982,-0.185226,0.420050,-0.013126,-0.189971,0.422579,0.242452,0.357392,0.423258,0.253784,0.084964,0.287014,0.391799,0.197893,0.296597,0.129387,0.236903,0.297326,0.106536,-0.059603,0.293454,0.119506,-0.041369,0.293509,0.088128,0.077690,0.552937,0.396101,0.212419,0.696027,0.124994,-0.041920,0.691807,0.119707,0.093037,0.547004,-0.152124,0.362613,0.424496,-0.006192
319,0.886111,,,,,,,,0.092889,0.289920,-0.153982,-0.185223,0.420053,-0.013130,-0.189969,0.422576,0.242457,0.357395,0.423261,0.253786,0.084967,0.287005,0.391801,0.197894,0.296599,0.129385,0.236905,0.297329,0.106536,-0.059602,0.293454,0.119511,-0.041365,0.293509,0.088130,0.077701,0.552939,0.396106,0.212416,0.696029,0.124991,-0.041920,0.691810,0.119710,0.093035,0.547006,-0.152126,0.362614,0.424491,-0.006192
320,0.888889,,,,,,,,0.092888,0.289917,-0.153982,-0.185224,0.420060,-0.013134,-0.189969,0.422576,0.242468,0.357399,0.423264,0.253786,0.084973,0.287003,0.391802,0.197893,0.296598,0.129384,0.236902,0.297328,0.106535,-0.059603,0.293455,0.119508,-0.041369,0.293504,0.088126,0.077690,0.552928,0.396095,0.212415,0.696028,0.124992,-0.041917,0.691808,0.119713,0.093027,0.546995,-0.152137,0.362614,0.424487,-0.006195
321,0.891667,,,,,,,,0.092882,0.289917,-0.153982,-0.185221,0.420063,-0.013132,-0.189968,0.422578,0.242477,0.357396,0.423266,0.253784,0.084984,0.287006,0.391802,0.197893,0.296598,0.129382,0.236901,0.297330,0.106533,-0.059605,0.293454,0.119506,-0.041365,0.293509,0.088131,0.077686,0.552917,0.396099,0.212411,0.696028,0.124985,-0.041918,0.691807,0.119711,0.093035,0.546994,-0.152131,0.362608,0.424484,-0.006195
322,0.894444,,,,,,,,0.092888,0.289921,-0.153983,-0.185218,0.420057,-0.013138,-0.189970,0.422583,0.242481,0.357399,0.423270,0.253777,0.084991,0.287008,0.391800,0.197892,0.296597,0.129387,0.236902,0.297326,0.106536,-0.059606,0.293454,0.119508,-0.041367,0.293504,0.088128,0.077683,0.552915,0.396099,0.212405,0.696027,0.124986,-0.041916,0.691809,0.119715,0.093028,0.546986,-0.152136,0.362611,0.424489,-0.006205
323,0.897222,,,,,,,,0.092887,0.289923,-0.153983,-0.185221,0.420049,-0.013135,-0.189972,0.422588,0.242485,0.357394,0.423265,0.253765,0.084995,0.287011,0.391798,0.197892,0.296599,0.129386,0.236903,0.297327,0.106536,-0.059602,0.293451,0.119510,-0.041359,0.293503,0.088128,0.077692,0.552928,0.396103,0.212406,0.696027,0.124985,-0.041919,0.691806,0.119715,0.093030,0.546989,-0.152132,0.362613,0.424486,-0.006206
324,0.900000,,,,,,,,0.092886,0.289925,-0.153984,-0.185219,0.420044,-0.013125,-0.189974,0.422590,0.242486,0.357376,0.423251,0.253756,0.084993,0.287012,0.391797,0.197890,0.296597,0.129382,0.236899,0.297326,0.106531,-0.059604,0.293452,0.119506,-0.041360,0.293505,0.088127,0.077682,0.552932,0.396101,0.212408,0.696029,0.124988,-0.041924,0.691807,0.119712,0.093031,0.546995,-0.152133,0.362614,0.424491,-0.006205
325,0.902778,,,,,,,,0.092888,0.289926,-0.153983,-0.185221,0.420037,-0.013121,-0.189978,0.422583,0.242488,0.357393,0.423263,0.253742,0.084993,0.287009,0.391801,0.197893,0.296597,0.129387,0.236901,0.297326,0.106534,-0.059609,0.293455,0.119510,-0.041364,0.293505,0.088127,0.077683,0.552940,0.396101,0.212414,0.696028,0.124988,-0.041922,0.691808,0.119714,0.093031,0.547003,-0.152135,0.362612,0.424498,-0.006203
326,0.905556,,,,,,,,0.092883,0.289923,-0.153980,-0.185222,0.420038,-0.013113,-0.189976,0.422576,0.242490,0.357394,0.423264,0.253735,0.084989,0.287004,0.391803,0.197894,0.296598,0.129387,0.236903,0.297328,0.106536,-0.059603,0.293452,0.119506,-0.041367,0.293502,0.088128,0.077693,0.552949,0.396105,0.212416,0.696029,0.124988,-0.041924,0.691808,0.119715,0.093040,0.547013,-0.152130,0.362612,0.424500,-0.006203
327,0.908333,,,,,,,,0.092880,0.289921,-0.153974,-0.185221,0.420041,-0.013108,-0.189977,0.422573,0.242492,0.357390,0.423264,0.253739,0.084984,0.287003,0.391803,0.197891,0.296596,0.129381,0.236903,0.297327,0.106536,-0.059602,0.293453,0.119509,-0.041366,0.293506,0.088129,0.077697,0.552944,0.396105,0.212416,0.696028,0.124987,-0.041920,0.691807,0.119712,0.093030,0.547001,-0.152137,0.362615,0.424501,-0.006203
328,0.911111,,,,,,,,0.092882,0.289918,-0.153974,-0.185222,0.420050,-0.013110,-0.189974,0.422568,0.242497,0.357371,0.423249,0.253748,0.084984,0.287002,0.391805,0.197894,0.296599,0.129385,0.236900,0.297326,0.106532,-0.059606,0.293453,0.119505,-0.041362,0.293504,0.088128,0.077688,0.552931,0.396100,0.212412,0.696028,0.124985,-0.041922,0.691807,0.119715,0.093032,0.546990,-0.152140,0.362611,0.424497,-0.006206
329,0.913889,,,,,,,,0.092883,0.289919,-0.153978,-0.185223,0.420055,-0.013111,-0.189973,0.422571,0.242492,0.357391,0.423270,0.253750,0.084983,0.287006,0.391800,0.197891,0.296598,0.129383,0.236901,0.297329,0.106532,-0.059603,0.293453,0.119509,-0.041362,0.293502,0.088127,0.077699,0.552928,0.396106,0.212410,0.696029,0.124981,-0.041919,0.691808,0.119716,0.093027,0.546981,-0.152137,0.362615,0.424498,-0.006215
330,0.916667,,,,,,,,0.092887,0.289922,-0.153981,-0.185218,0.420060,-0.013109,-0.189974,0.422573,0.242489,0.357392,0.423272,0.253755,0.084981,0.287010,0.391801,0.197889,0.296598,0.129384,0.236901,0.297328,0.106536,-0.059605,0.293450,0.119506,-0.041366,0.293503,0.088130,0.077696,0.552918,0.396103,0.212405,0.696026,0.124980,-0.041914,0.691806,0.119716,0.093026,0.546976,-0.152137,0.362614,0.424494,-0.006208
331,0.919444,,,,,,,,0.092889,0.289927,-0.153983,-0.185224,0.420057,-0.013109,-0.189971,0.422582,0.242477,0.357394,0.423275,0.253756,0.084976,0.287016,0.391801,0.197888,0.296599,0.129386,0.236900,0.297323,0.106532,-0.059603,0.293454,0.119508,-0.041372,0.293503,0.088127,0.077710,0.552925,0.396109,0.212403,0.696028,0.124980,-0.041909,0.691807,0.119717,0.093020,0.546979,-0.152135,0.362614,0.424490,-0.006202
332,0.922222,,,,,,,,0.092887,0.289930,-0.153983,-0.185221,0.420056,-0.013108,-0.189970,0.422586,0.242465,0.357399,0.423270,0.253757,0.084975,0.287017,0.391796,0.197893,0.296597,0.129384,0.236901,0.297326,0.106533,-0.059602,0.293451,0.119508,-0.041360,0.293505,0.088124,0.077706,0.552929,0.396106,0.212403,0.696026,0.124982,-0.041912,0.691807,0.119712,0.093018,0.546990,-0.152134,0.362618,0.424488,-0.006204
333,0.925000,,,,,,,,0.092888,0.289935,-0.153984,-0.185222,0.420050,-0.013109,-0.189968,0.422590,0.242456,0.357398,0.423264,0.253761,0.084977,0.287020,0.391796,0.197892,0.296599,0.129384,0.236902,0.297326,0.106530,-0.059605,0.293454,0.119510,-0.041369,0.293508,0.088132,0.077699,0.552928,0.396101,0.212412,0.696028,0.124984,-0.041913,0.691807,0.119716,0.093016,0.546989,-0.152136,0.362615,0.424487,-0.006202
334,0.927778,,,,,,,,0.092888,0.289931,-0.153983,-0.185223,0.420049,-0.013111,-0.189969,0.422589,0.242455,0.357403,0.423256,0.253767,0.084982,0.287017,0.391801,0.197891,0.296596,0.129386,0.236904,0.297331,0.106533,-0.059896,0.293412,0.119197,-0.041371,0.293504,0.088123,0.077691,0.552929,0.396097,0.212413,0.696027,0.124988,-0.041916,0.691808,0.119716,0.093023,0.546999,-0.152137,0.362613,0.424489,-0.006200
335,0.930556,,,,,,,,0.092881,0.289930,-0.153981,-0.185226,0.420046,-0.013119,-0.189968,0.422588,0.242462,0.357399,0.423252,0.253783,0.084986,0.287014,0.391804,0.197892,0.296596,0.129384,0.236904,0.297328,0.106535,-0.059604,0.293455,0.119505,-0.041361,0.293506,0.088125,0.077690,0.552927,0.396100,0.212415,0.696027,0.124990,-0.041916,0.691806,0.119710,0.093033,0.546997,-0.152132,0.362615,0.424491,-0.006203
336,0.933333,,,,,,,,0.092877,0.289925,-0.153976,-0.185224,0.420048,-0.013128,-0.189967,0.422584,0.242467,0.357397,0.423256,0.253796,0.084990,0.287012,0.391802,0.197890,0.296596,0.129386,0.236904,0.297328,0.106535,-0.059601,0.293454,0.119507,-0.041363,0.293506,0.088126,0.077682,0.552925,0.396095,0.212417,0.696027,0.124995,-0.041917,0.691807,0.119708,0.093031,0.546991,-0.152136,0.362612,0.424487,-0.006206
337,0.936111,,,,,,,,0.092877,0.289920,-0.153979,-0.185220,0.420049,-0.013135,-0.189971,0.422582,0.242469,0.357397,0.423257,0.253791,0.084989,0.287009,0.391804,0.197893,0.296597,0.129385,0.236905,0.297350,0.106568,-0.059603,0.293454,0.119507,-0.041365,0.293506,0.088124,0.077676,0.552924,0.396098,0.212417,0.696027,0.124998,-0.041914,0.691809,0.119706,0.093043,0.546987,-0.152130,0.362612,0.424492,-0.006208
338,0.938889,,,,,,,,0.092879,0.289916,-0.153975,-0.185227,0.420050,-0.013136,-0.189970,0.422580,0.242471,0.357394,0.423267,0.253785,0.084983,0.287008,0.391803,0.197893,0.296597,0.129385,0.236903,0.297325,0.106536,-0.059602,0.293454,0.119507,-0.041364,0.293506,0.088125,0.077673,0.552923,0.396100,0.212414,0.696027,0.125000,-0.041913,0.691807,0.119706,0.093049,0.546986,-0.152130,0.362611,0.424494,-0.006204
339,0.941667,,,,,,,,0.092881,0.289916,-0.153982,-0.185222,0.420047,-0.013133,-0.189974,0.422580,0.242468,0.357389,0.423271,0.253775,0.084983,0.287009,0.391803,0.197895,0.296595,0.129388,0.236902,0.297328,0.106535,-0.059603,0.293455,0.119505,-0.041369,0.293505,0.088126,0.077679,0.552935,0.396112,0.212414,0.696027,0.125000,-0.041913,0.691809,0.119705,0.093057,0.546997,-0.152120,0.362615,0.424496,-0.006200
340,0.944444,,,,,,,,0.092892,0.289913,-0.153982,-0.185217,0.420048,-0.013129,-0.189977,0.422579,0.242464,0.357386,0.423270,0.253763,0.084972,0.287008,0.391796,0.197894,0.296597,0.129391,0.236902,0.297328,0.106535,-0.059605,0.293453,0.119507,-0.041362,0.293506,0.088124,0.077674,0.552937,0.396103,0.212411,0.696026,0.124996,-0.041918,0.691807,0.119706,0.093051,0.547005,-0.152122,0.362617,0.424495,-0.006188
341,0.947222,,,,,,,,0.092903,0.289916,-0.153984,-0.185215,0.420047,-0.013125,-0.189978,0.422579,0.242464,0.357386,0.423272,0.253760,0.084964,0.287009,0.391796,0.197892,0.296597,0.129387,0.236903,0.297327,0.106535,-0.059895,0.293412,0.119195,-0.041366,0.293508,0.088126,0.077679,0.552938,0.396101,0.212413,0.696028,0.124991,-0.041922,0.691807,0.119707,0.093050,0.547008,-0.152123,0.362616,0.424496,-0.006184
342,0.950000,,,,,,,,0.092912,0.289921,-0.153984,-0.185212,0.420049,-0.013131,-0.189982,0.422580,0.242468,0.357386,0.423265,0.253756,0.084959,0.287008,0.391796,0.197890,0.296597,0.129386,0.236901,0.297329,0.106533,-0.059602,0.293451,0.119507,-0.041366,0.293507,0.088126,0.077681,0.552938,0.396099,0.212414,0.696027,0.124988,-0.041927,0.691807,0.119712,0.093045,0.547011,-0.152128,0.362625,0.424493,-0.006183
343,0.952778,,,,,,,,0.092917,0.289923,-0.153981,-0.185209,0.420050,-0.013131,-0.189985,0.422575,0.242477,0.357378,0.423263,0.253766,0.084958,0.287004,0.391798,0.197892,0.296599,0.129385,0.236904,0.297330,0.106532,-0.059607,0.293452,0.119505,-0.041361,0.293503,0.088125,0.077678,0.552933,0.396097,0.212414,0.696027,0.124985,-0.041924,0.691807,0.119713,0.093036,0.547002,-0.152137,0.362627,0.424494,-0.006183
344,0.955556,,,,,,,,0.092918,0.289925,-0.153979,-0.185206,0.420051,-0.013139,-0.189986,0.422575,0.242482,0.357380,0.423263,0.253770,0.084957,0.287004,0.391800,0.197890,0.296597,0.129384,0.236903,0.297327,0.106533,-0.059604,0.293452,0.119506,-0.041367,0.293502,0.088124,0.077684,0.552933,0.396101,0.212413,0.696025,0.124985,-0.041925,0.691807,0.119713,0.093045,0.546994,-0.152133,0.362630,0.424493,-0.006190
345,0.958333,,,,,,,,0.092910,0.289927,-0.153977,-0.185203,0.420053,-0.013141,-0.189986,0.422581,0.242482,0.357378,0.423263,0.253775,0.084964,0.286999,0.391802,0.197893,0.296595,0.129384,0.236901,0.297328,0.106532,-0.059603,0.293453,0.119504,-0.041361,0.293506,0.088125,0.077675,0.552926,0.396093,0.212406,0.696026,0.124985,-0.041923,0.691806,0.119713,0.093050,0.546997,-0.152130,0.362627,0.424489,-0.006189
346,0.961111,,,,,,,,0.092907,0.289925,-0.153976,-0.185205,0.420053,-0.013140,-0.189987,0.422583,0.242479,0.357379,0.423265,0.253772,0.084967,0.287001,0.391799,0.197889,0.296595,0.129386,0.236904,0.297327,0.106533,-0.059602,0.293452,0.119504,-0.041366,0.293503,0.088123,0.077666,0.552923,0.396098,0.212406,0.696027,0.124988,-0.041921,0.691806,0.119711,0.093061,0.546994,-0.152128,0.362625,0.424492,-0.006189
347,0.963889,,,,,,,,0.092907,0.289928,-0.153980,-0.185209,0.420050,-0.013137,-0.189983,0.422587,0.242469,0.357381,0.423268,0.253769,0.084972,0.287006,0.391799,0.197893,0.296596,0.129386,0.236901,0.297327,0.106535,-0.059603,0.293451,0.119504,-0.041364,0.293507,0.088126,0.077664,0.552928,0.396095,0.212404,0.696026,0.124993,-0.041919,0.691806,0.119709,0.093060,0.546994,-0.152123,0.362626,0.424493,-0.006186
348,0.966667,,,,,,,,0.092898,0.289928,-0.153982,-0.185210,0.420048,-0.013129,-0.189983,0.422591,0.242457,0.357381,0.423267,0.253760,0.084975,0.287011,0.391799,0.197891,0.296596,0.129384,0.236901,0.297324,0.106534,-0.059604,0.293453,0.119505,-0.041363,0.293506,0.088125,0.077662,0.552931,0.396097,0.212404,0.696025,0.124997,-0.041914,0.691807,0.119704,0.093062,0.546995,-0.152124,0.362620,0.424494,-0.006181
349,0.969444,,,,,,,,0.092896,0.289929,-0.153982,-0.185210,0.420044,-0.013127,-0.189981,0.422588,0.242451,0.357384,0.423263,0.253769,0.084973,0.287018,0.391796,0.197894,0.296598,0.129385,0.236903,0.297327,0.106533,-0.059602,0.293452,0.119506,-0.041361,0.293509,0.088123,0.077662,0.552930,0.396100,0.212409,0.696025,0.125000,-0.041912,0.691805,0.119701,0.093060,0.546989,-0.152128,0.362621,0.424499,-0.006178
350,0.972222,,,,,,,,0.092895,0.289934,-0.153982,-0.185213,0.420044,-0.013129,-0.189975,0.422585,0.242451,0.357388,0.423260,0.253773,0.084969,0.287020,0.391799,0.197895,0.296598,0.129388,0.236903,0.297326,0.106532,-0.059604,0.293451,0.119507,-0.041355,0.293504,0.088120,0.077663,0.552924,0.396098,0.212409,0.696024,0.125003,-0.041912,0.691807,0.119698,0.093059,0.546991,-0.152126,0.362619,0.424502,-0.006183
351,0.975000,,,,,,,,0.092891,0.289930,-0.153977,-0.185217,0.420045,-0.013130,-0.189976,0.422580,0.242447,0.357392,0.423257,0.253785,0.084967,0.287020,0.391802,0.197892,0.296595,0.129387,0.236908,0.297351,0.106573,-0.059605,0.293453,0.119505,-0.041366,0.293507,0.088124,0.077671,0.552917,0.396099,0.212414,0.696025,0.125002,-0.041914,0.691807,0.119701,0.093044,0.546979,-0.152135,0.362619,0.424505,-0.006193
352,0.977778,,,,,,,,0.092889,0.289927,-0.153977,-0.185218,0.420052,-0.013135,-0.189974,0.422579,0.242451,0.357391,0.423259,0.253795,0.084967,0.287014,0.391800,0.197891,0.296595,0.129387,0.236904,0.297329,0.106537,-0.059603,0.293453,0.119504,-0.041369,0.293509,0.088125,0.077682,0.552920,0.396104,0.212411,0.696026,0.125000,-0.041915,0.691794,0.119711,0.093052,0.546990,-0.152127,0.362613,0.424495,-0.006187
353,0.980556,,,,,,,,0.092887,0.289922,-0.153977,-0.185215,0.420056,-0.013135,-0.189975,0.422579,0.242453,0.357391,0.423264,0.253799,0.084965,0.287007,0.391802,0.197891,0.296597,0.129387,0.236903,0.297326,0.106536,-0.059602,0.293454,0.119505,-0.041367,0.293511,0.088124,0.077679,0.552921,0.396100,0.212414,0.696022,0.124998,-0.041911,0.691805,0.119705,0.093045,0.546993,-0.152126,0.362619,0.424494,-0.006196
354,0.983333,,,,,,,,0.092889,0.289913,-0.153976,-0.185216,0.420059,-0.013132,-0.189972,0.422577,0.242450,0.357393,0.423266,0.253793,0.084966,0.286999,0.391796,0.197888,0.296596,0.129387,0.236902,0.297327,0.106539,-0.059602,0.293455,0.119506,-0.041369,0.293507,0.088124,0.077681,0.552929,0.396099,0.212413,0.696025,0.124992,-0.041914,0.691806,0.119711,0.093036,0.546994,-0.152132,0.362616,0.424487,-0.006187
355,0.986111,,,,,,,,0.092888,0.289912,-0.153981,-0.185217,0.420058,-0.013128,-0.189974,0.422579,0.242449,0.357392,0.423270,0.253785,0.084968,0.287000,0.391798,0.197891,0.296596,0.129387,0.236904,0.297326,0.106536,-0.059602,0.293451,0.119505,-0.041370,0.293506,0.088124,0.077693,0.552941,0.396106,0.212413,0.696026,0.124990,-0.041912,0.691805,0.119713,0.093033,0.546999,-0.152131,0.362616,0.424481,-0.006187
356,0.988889,,,,,,,,0.092892,0.289910,-0.153981,-0.185217,0.420055,-0.013124,-0.189972,0.422582,0.242450,0.357372,0.423254,0.253778,0.084969,0.287005,0.391794,0.197893,0.296595,0.129388,0.236903,0.297327,0.106535,-0.059603,0.293454,0.119508,-0.041367,0.293506,0.088127,0.077693,0.552943,0.396106,0.212412,0.696024,0.124990,-0.041912,0.691807,0.119717,0.093033,0.547004,-0.152132,0.362612,0.424480,-0.006188
